Month,Day,Date,treatment,blank_chl,rep,adult_only,time,chl_1,chl_2,water_removed,algae_added,water_added,size_class,clutch,clutch_size,observer,temp,NOTES
Sept,15,Sept_15,3,0.55,21,N,12:54,1.941,2.986,,0.75,8,A,N,,JW,22.6,
Sept,16,Sept_16,3,0.524,21,N,11:54,1.557,3.947,,0.5,,A,N,,JW,22.5,
Sept,17,Sept_17,3,-0.051,21,N,10:03,4.733,3.594,2,0.25,2,A,N,,JW,22.5,
Sept,18,Sept_18,3,-0.094,21,N,9:39,4.644,4.002,,0.25,6,A,N,,JW,22.5,
Sept,19,Sept_19,3,-0.118,21,N,14:16,5.487,3.415,,,4,A,N,,AC,22.5,
Sept,20,Sept_20,3,0.451,21,N,11:35,1.764,3.25,,0.5,,A,N,,JH,22.1,
Sept,21,Sept_21,3,-0.049,21,N,10:45,4.059,,,,,A,Y,3,JW,22.3,
Sept,22,Sept_22,3,0.923,21,N,15:09,4.145,,,,,A,N,,JW,22.1,
Sept,23,Sept_23,3,-0.234,21,N,14:30,6.109,3.001,,,4,A,N,,JW,21.5,
Sept,24,Sept_24,3,-0.303,21,N,11:15,4.312,,,,,A,Y,2,JW,21.7,
Sept,25,Sept_25,3,0.248,21,N,15:27,6.558,,,,,A,N,,AP,22.1,
Sept,4,Sept_4,3,-0.312,49,Y,15:56,,3.762,,0.5,,A,N,,JW,22.2,
Sept,5,Sept_5,3,0.218,49,Y,14:51,3.409,3.409,,,,A,N,,AP,23.1,
Sept,6,Sept_6,3,0.325,49,Y,15:41,2.171,3.428,,0.25,,A,N,,JW,22.1,
Sept,7,Sept_7,3,-0.097,49,Y,15:12,3.071,3.491,,0.25,6,A,N,,JW,22.1,
Sept,8,Sept_8,3,0.023,49A,Y,14:00,3.783,,,,,A,N,,JW,21.5,
Sept,9,Sept_9,3,0.777,49B,N,13:50,2.139,2.831,,0.5,8,J,N,,JW,21.1,
Sept,10,Sept_10,3,-0.096,49B,N,17:09,2.495,4.261,,0.25,,J,N,,JW,21.5,
Sept,11,Sept_11,3,-0.007,49B,N,15:32,5.629,3.331,2.5,,5,J,N,,AP,21.8,
Sept,12,Sept_12,3,0.126,49B,N,15:29,4.077,,,,,J,N,,AC,22.1,
Sept,13,Sept_13,3,-0.333,49B,N,12:35,3.754,,,,,J,N,,JH,22.4,
Sept,14,Sept_14,3,-0.251,49B,N,15:49,3.911,,,,,J,N,,JW,22.6,
Sept,15,Sept_15,3,0.55,49B,N,15:01,3.26,,,,,,,,,,
Sept,15,Sept_15,3,0.55,49C,Y,15:01,3.26,,,,,A,N,,JW,22.6,
Sept,16,Sept_16,3,0.524,49C,Y,13:50,2.519,3.275,,0.25,,A,N,,JW,22.7,
Sept,17,Sept_17,3,-0.051,49C,Y,16:00,3.263,,,,,A,N,,JW,22.8,
Sept,18,Sept_18,3,-0.094,49D,N,14:30,2.394,3.74,,0.25,,J,N,,JW,23,
Sept,19,Sept_19,3,-0.118,49D,N,16:44,2.669,4.565,,0.25,6,J,N,,AC,22.6,
Sept,20,Sept_20,3,0.451,49D,N,13:13,3.424,,,,,J,N,,JH,21.9,
Sept,21,Sept_21,3,-0.049,49D,N,15:13,3.99,,,,,J,N,,JW,22.5,
Sept,22,Sept_22,3,0.923,49D,N,16:50,5.767,3.863,,0.25,1,J,N,,JW,21.2,
Sept,23,Sept_23,3,-0.234,49D,N,16:07,5.932,4.142,15,,15,J,N,,JW,21.9,
Sept,24,Sept_24,3,-0.303,49D,N,13:49,6.749,4.213,2.5,,5,J,N,,AP,21.9,
Sept,25,Sept_25,3,0.248,49D,N,17:39,2.556,,,,,J,N,,JW,22.6,
Sept,4,Sept_4,3,-0.312,45A,Y,15:47,,3.891,,0.5,,A,N,,JW,22.1,
Sept,5,Sept_5,3,0.218,45A,Y,14:37,3.916,3.916,,,,A,N,,AP,22.9,
Sept,6,Sept_6,3,0.325,45A,Y,15:24,2.196,3.007,,0.25,,A,N,,JW,22,
Sept,7,Sept_7,3,-0.097,45A,Y,14:59,4.661,3.303,,0.25,2,A,N,,JW,21.8,
Sept,8,Sept_8,3,0.023,45A,Y,13:41,2.704,,,,,A,N,,JW,21.4,
Sept,9,Sept_9,3,0.777,45,N,13:35,3.486,11.72,20,6,20,J,N,,JW,21,
Sept,10,Sept_10,3,-0.096,45,N,16:48,7.207,0.716,10,,10,J,N,,JW,21.4,
Sept,11,Sept_11,3,-0.007,45,N,15:16,6.053,3.645,2.5,,5,J,N,,AP,21.6,
Sept,12,Sept_12,3,0.126,45,N,15:16,3.924,,,,,J,N,,AC,22,
Sept,13,Sept_13,3,-0.333,45,N,12:23,1.898,4.206,,0.25,15,A,N,,JH,22.3,
Sept,14,Sept_14,3,-0.251,45,N,15:28,3.815,,,,,A,N,,JW,22.5,
Sept,15,Sept_15,3,0.55,45,N,14:33,1.034,4.138,,0.75,,A,N,,JW,22.6,
Sept,16,Sept_16,3,0.524,45,N,13:37,2.097,3.952,,0.5,,A,N,,JW,22.6,
Sept,17,Sept_17,3,-0.051,45,N,15:45,3.082,,,,,A,N,,JW,22.7,
Sept,18,Sept_18,3,-0.094,45,N,15:43,4.708,,,,,A,N,,AP,22.5,
Sept,19,Sept_19,3,-0.118,45,N,16:35,3.278,,,,,A,Y,4,AC,22,
Sept,20,Sept_20,3,0.451,45,N,13:05,2.934,2.971,,0.5,12,A,N,,JH,22,
Sept,21,Sept_21,3,-0.049,45,N,15:00,2.103,3.043,,0.25,2,A,N,,JW,22.4,
Sept,22,Sept_22,3,0.923,45,N,16:28,4.718,2.746,,0.25,0.5,A,N,,JW,21.9,
Sept,23,Sept_23,3,-0.234,45,N,15:53,3.845,,,,,A,Y,2,JW,21.8,
Sept,24,Sept_24,3,-0.303,45,N,13:22,2.767,3.121,,0.25,4,A,N,,JW,21.8,
Sept,25,Sept_25,3,0.248,45,N,17:23,4.769,4.062,,0.25,2,A,N,,JW,22.5,
Sept,26,Sept_26,3,0.111,45,N,19:11,4.075,,,,,A,N,,AC,21.5,
Sept,27,Sept_27,3,0.104,45,N,12:33,4.416,,,,,A,N,,JH,21.9,
Sept,28,Sept_28,3,0.312,45,N,14:54,7.558,3.503,,0.25,6,A,N,,JW,21.7,
Sept,29,Sept_29,3,-0.018,45,N,15:19,7.308,,,,,A,N,,JW,21.2,
Sept,4,Sept_4,3,-0.312,37A,Y,15:41,,2.952,,0.5,3,A,N,,JW,22.1,
Sept,5,Sept_5,3,0.218,37,N,14:08,3.407,3.407,,,,J,N,,AP,22.8,
Sept,6,Sept_6,3,0.325,37,N,14:31,2.063,3.432,,0.25,,J,N,,JW,22.1,
Sept,7,Sept_7,3,-0.097,37,N,14:36,2.352,4.44,,0.5,10.5,J,N,,JW,21.7,
Sept,8,Sept_8,3,0.023,37,N,13:17,3.995,,,,,J,N,,JW,21.3,
Sept,9,Sept_9,3,0.777,37,N,13:05,2.199,2.755,,0.25,,J,N,,JW,21,
Sept,10,Sept_10,3,-0.096,37,N,13:44,2.679,4.376,,0.25,,A,N,,AP,21.1,
Sept,11,Sept_11,3,-0.007,37,N,14:29,4.512,3.387,,0.25,4,A,N,,JW,21.5,
Sept,12,Sept_12,3,0.126,37,N,14:54,3.815,,,,,A,N,,C,22,
Sept,13,Sept_13,3,-0.333,37,N,12:03,2.469,3.211,,0.25,,A,N,,JH,22.3,
Sept,14,Sept_14,3,-0.251,37,N,15:02,3.634,3.073,,0.25,10,A,Y,8,JW,22.3,
Sept,15,Sept_15,3,0.55,37,N,14:02,3.328,,,,,A,N,,JW,22.5,
Sept,16,Sept_16,3,0.524,37,N,13:02,3.449,3.774,,0.5,6,A,N,,JW,22.6,
Sept,17,Sept_17,3,-0.051,37,N,15:08,4.917,2.926,,0.25,1,A,Y,2,JW,22.6,
Sept,18,Sept_18,3,-0.094,37,N,15:09,3.949,,,,,A,N,,AP,22.6,
Sept,19,Sept_19,3,-0.118,37,N,15:49,1.385,2.912,,0.25,,A,N,,AC,22.5,
Sept,20,Sept_20,3,0.451,37,N,12:36,2.874,,,,,A,N,,JH,22.2,
Sept,21,Sept_21,3,-0.049,37,N,14:18,3.721,,,,,A,Y,2,JW,22.3,
Sept,22,Sept_22,3,0.923,37,N,16:10,4.877,2.943,,0.25,1,A,N,,JW,22.1,
Sept,23,Sept_23,3,-0.234,37,N,15:35,4.339,2.846,,0.25,3,A,N,,JW,21.8,
Sept,24,Sept_24,3,-0.303,37,N,12:28,2.666,3.24,,0.25,,A,N,,JW,21.5,
Sept,25,Sept_25,3,0.248,37,N,16:41,3.323,,,,,A,N,,AP,22.6,
Sept,26,Sept_26,3,0.111,37,N,18:54,4.451,,,,,A,N,,AC,21.8,
Sept,27,Sept_27,3,0.104,37,N,12:14,3.401,,,,,A,N,,JH,22.2,
Sept,28,Sept_28,3,0.312,37,N,14:10,2.636,3.64,,0.5,2,A,N,,JW,21.9,
Sept,29,Sept_29,3,-0.018,37,N,14:35,3.261,,,,,A,N,,JW,21.4,
Sept,30,Sept_30,3,0.065,37,N,14:47,4.027,,,,,A,N,,JW,21.7,
Sept,4,Sept_4,9,-0.312,30A,Y,15:25,,9.693,,2.5,,A,N,,JW,22.2,
Sept,5,Sept_5,9,0.218,30A,Y,10:50,3.29,9.166,,1.5,,A,N,,JW,22.3,
Sept,6,Sept_6,9,0.325,30A,Y,14:12,3.347,9.465,,1,,A,N,,JW,22,
Sept,7,Sept_7,9,-0.097,30A,Y,14:15,2.679,9.064,,1.5,,A,N,,JW,21.9,
Sept,8,Sept_8,9,0.023,30A,Y,12:52,2.516,9.916,,2,,A,N,,JW,21,
Sept,9,Sept_9,9,0.777,30,N,12:36,2.203,2.944,,0.25,,J,N,,JW,20.9,
Sept,10,Sept_10,9,-0.096,30,N,12:35,3.198,8.849,,1.75,,J,N,,JW,21.1,
Sept,11,Sept_11,9,-0.007,30,N,10:21,5.949,9.663,,0.5,,J,N,,JW,21.5,
Sept,12,Sept_12,9,0.126,30,N,14:32,2.934,8.715,,1,,A,N,,JW,21.9,
Sept,13,Sept_13,9,-0.333,30,N,11:46,3.023,9.103,,0.5,6,A,N,,AC,22.1,
Sept,14,Sept_14,9,-0.251,30,N,14:24,2.331,9.423,,1.5,,A,N,,JH,22.4,
Sept,15,Sept_15,9,0.55,30,N,13:36,2.44,10.59,,2,,A,N,,JW,22.5,
Sept,16,Sept_16,9,0.524,30,N,12:31,2.521,9.621,,1.5,,A,N,,JW,22.6,
Sept,17,Sept_17,9,-0.051,30,N,13:56,2.733,10.01,,1.5,,A,N,,JW,22.8,
Sept,18,Sept_18,9,-0.094,30,N,10:12,2.105,11.43,,1,8,A,Y,9,AP,22.7,
Sept,19,Sept_19,9,-0.118,30,N,15:11,2.578,9.116,,1,,A,N,,JW,22.5,
Sept,20,Sept_20,9,0.451,30,N,12:06,2.354,9.059,,1.5,6,A,Y,8,AC,22.3,
Sept,21,Sept_21,9,-0.049,30,N,13:55,5.139,10.6,,0.75,,A,N,,JH,22.5,
Sept,22,Sept_22,9,0.923,30,N,15:35,1.857,11.45,,1.5,,A,N,,JW,21.9,
Sept,23,Sept_23,9,-0.234,30,N,14:47,1.912,10.57,,2,4,A,Y,10,JW,21.7,
Sept,24,Sept_24,9,-0.303,30,N,11:45,2.773,11.89,,1.5,,A,N,,JW,21.8,
Sept,25,Sept_25,9,0.248,30,N,16:03,0.02,10.38,,2,,A,N,,AP,22.3,
Sept,26,Sept_26,9,0.111,30,N,14:05,1.655,9.419,,2.5,4,A,Y,8,AC,21.6,
Sept,27,Sept_27,9,0.104,30,N,12:00,2.029,,,,,A,N,,JH,22,
Sept,4,Sept_4,9,-0.312,26A,Y,15:24,,9.829,,2,,A,N,,JW,22.1,
Sept,5,Sept_5,9,0.218,26A,Y,10:31,1.991,9.319,,1.75,,A,N,,JW,22.3,
Sept,6,Sept_6,9,0.325,26A,Y,13:57,3.507,8.467,,1,,A,N,,JW,22,
Sept,7,Sept_7,9,-0.097,26A,Y,14:04,2.701,9.264,,1.5,,A,N,,JW,21.6,
Sept,8,Sept_8,9,0.023,26A,Y,12:36,2.736,9.467,,1.5,,A,N,,JW,21.1,
Sept,9,Sept_9,9,0.777,26B,N,12:25,2.638,10.03,,2,2,J,N,,JW,20.9,
Sept,10,Sept_10,9,-0.096,26B,N,12:19,10.04,,,,,J,N,,JW,21.1,
Sept,11,Sept_11,9,-0.007,26B,N,10:07,7.744,11.32,,0.5,,J,N,,JW,21.4,
Sept,12,Sept_12,9,0.126,26B,N,14:16,4.826,8.589,,1,,J,N,,AC,22,
Sept,13,Sept_13,9,-0.333,26B,N,11:34,4.531,9.355,,0.5,15,A,N,,JH,22.1,
Sept,14,Sept_14,9,-0.251,26B,N,14:07,2.905,,,,,A,N,,JW,22.4,
Sept,14,Sept_14,9,-0.251,26C,Y,14:07,2.905,11.45,,1.5,,A,N,,JW,22.4,
Sept,15,Sept_15,9,0.55,26C,Y,13:09,7.187,10.54,,1,,A,N,,JW,22.5,
Sept,16,Sept_16,9,0.524,26C,Y,12:22,8.915,,,,,A,N,,JW,22.5,
Sept,17,Sept_17,9,-0.051,26C,Y,13:35,9.472,,,,,A,N,,AP,22.9,
Sept,18,Sept_18,9,-0.094,26C,Y,9:55,5.854,11.76,,0.5,6,A,N,,JW,22.6,
Sept,19,Sept_19,9,-0.118,26C,Y,14:28,8.103,9.465,,0.25,,A,N,,AC,22.4,
Sept,20,Sept_20,9,0.451,26C,Y,11:53,11.9,10.32,,,7,A,N,,JH,22.2,
Sept,21,Sept_21,9,-0.049,26C,Y,11:04,6.682,11.49,10,0.5,12,A,N,,JW,22.4,
Sept,22,Sept_22,9,0.923,26C,Y,15:26,6.176,10.88,,0.75,,A,N,,JW,22,
Sept,23,Sept_23,9,-0.234,26C,Y,14:39,10.69,,,,,A,N,,JW,21.6,
Sept,24,Sept_24,9,-0.303,26C,Y,11:34,8.955,,,,,A,N,,JW,21.8,
Sept,25,Sept_25,9,0.248,26C,Y,15:47,1.091,11.06,,1,,A,N,,AP,22.3,
Sept,26,Sept_26,9,0.111,26C,Y,13:50,4.783,10.68,,2,,A,N,,AC,21.7,
Sept,4,Sept_4,9,-0.312,6A,Y,14:52,,9.05,,2,,A,N,,JW,22.1,
Sept,5,Sept_5,9,0.218,6A,Y,9:13,5.749,10.13,,1,,A,N,,JW,21.9,
Sept,6,Sept_6,9,0.325,6A,Y,10:38,3.175,10.83,,1.5,,A,N,,JW,22.1,
Sept,7,Sept_7,9,-0.097,6,N,10:05,4.226,10.12,,1.25,,J,N,,JW,21.3,
Sept,8,Sept_8,9,0.023,6,N,11:24,8.962,,,,,J,N,,JW,20.8,
Sept,9,Sept_9,9,0.777,6,N,11:16,2.742,10.66,2,2.5,14,J,N,,JW,21,
Sept,10,Sept_10,9,-0.096,6,N,9:19,5.534,10.98,5,0.75,8,A,N,,JW,20.9,
Sept,11,Sept_11,9,-0.007,6,N,8:38,3.308,8.099,,1,,A,N,,JW,21.2,
Sept,12,Sept_12,9,0.126,6,N,13:07,1.79,9.431,,1.5,,A,N,,AC,21.8,
Sept,13,Sept_13,9,-0.333,6,N,10:15,2.841,9.65,,1.5,,A,N,,JH,21.8,
Sept,14,Sept_14,9,-0.251,6,N,10:00,2.628,9.042,,0.75,,A,Y,14,JW,22.1,
Sept,15,Sept_15,9,0.55,6,N,11:24,2.806,9.694,,1.75,8,A,N,,JW,22.4,
Sept,16,Sept_16,9,0.524,6,N,10:48,2.605,10.59,,1.5,,A,N,,JW,22.4,
Sept,17,Sept_17,9,-0.051,6,N,8:36,2.824,8.979,,2,8,A,Y,11,JW,22.5,
Sept,18,Sept_18,9,-0.094,6,N,8:40,1.81,10.54,,0.75,,A,N,,JW,22.5,
Sept,19,Sept_19,9,-0.118,6,N,13:15,1.656,8.737,,1.5,,A,N,,AC,22.4,
Sept,20,Sept_20,9,0.451,6,N,10:15,3.474,10.28,,4,12,A,Y,9,JH,22.2,
Sept,21,Sept_21,9,-0.049,6,N,10:02,4.595,,,,,A,N,,JW,22.3,
Sept,4,Sept_4,9,-0.312,18A,Y,15:06,,9.168,,2,,A,N,,JW,22.1,
Sept,5,Sept_5,9,0.218,18A,Y,9:53,2.06,11.13,18,4,18,A,N,,JW,22.1,
Sept,6,Sept_6,9,0.325,18A,Y,13:00,3.969,9.639,,1,,A,N,,JW,22,
Sept,7,Sept_7,9,-0.097,18A,Y,10:47,2.983,10.25,,1.5,,A,N,,JW,21.4,
Sept,8,Sept_8,9,0.023,18,N,12:12,3.142,9.606,,1..5,,J,N,,JW,21,
Sept,9,Sept_9,9,0.777,18,N,11:55,2.182,9.879,,1.75,,J,N,,JW,21,
Sept,10,Sept_10,9,-0.096,18,N,10:42,13.06,10.64,16,,16,J,N,,JW,20.9,
Sept,11,Sept_11,9,-0.007,18,N,9:25,4.166,10.27,,1,,J,N,,JW,21.3,
Sept,12,Sept_12,9,0.126,18,N,13:44,1.691,9.62,,2,6,A,N,,AC,21.9,
Sept,13,Sept_13,9,-0.333,18,N,11:08,1.591,10.79,10,2,10,A,N,,JH,22,
Sept,14,Sept_14,9,-0.251,18,N,10:53,1.162,11.02,,1.5,,A,N,,JW,22.4,
Sept,15,Sept_15,9,0.55,18,N,12:32,1.837,9.618,,2,,A,N,,JW,22.5,
Sept,16,Sept_16,9,0.524,18,N,11:36,3.723,8.861,,1.5,,A,Y,7,JW,22.5,
Sept,17,Sept_17,9,-0.051,18,N,9:44,1.59,9.41,,2.5,,A,N,,JW,22.5,
Sept,18,Sept_18,9,-0.094,18,N,9:29,1.09,9.963,,0.75,,A,N,,JW,22.5,
Sept,19,Sept_19,9,-0.118,18,N,14:03,1.074,9.197,,1,,A,Y,13,AC,22.5,
Sept,20,Sept_20,9,0.451,18,N,11:12,2.133,10.03,,2,18,A,Y,2,JH,22.1,
Sept,21,Sept_21,9,-0.049,18,N,10:35,1.704,9.989,,1,,A,N,,JW,22.3,
Sept,22,Sept_22,9,0.923,18,N,14:44,1.433,10.38,,1.75,,A,Y,11,JW,21.9,
Sept,23,Sept_23,9,-0.234,18,N,14:23,2.185,11.53,,1.75,,A,N,,JW,21.6,
Sept,24,Sept_24,9,-0.303,18,N,10:58,4.348,11.67,,1.25,2,A,N,,JW,21.7,
Sept,25,Sept_25,9,0.248,18,N,14:50,4.663,8.231,,1,,A,Y,7,AP,22,
Sept,26,Sept_26,9,0.111,18,N,13:28,4.561,9.085,,1,,A,N,,AC,21.6,
Sept,27,Sept_27,9,0.104,18,N,11:35,4.115,10.27,10,1,18,A,Y,1,JH,22,
Sept,28,Sept_28,9,0.312,18,N,10:26,6.348,11.11,,1,,A,N,,JW,21.9,
Sept,29,Sept_29,9,-0.018,18,N,13:54,13.06,11.77,,,8,A,N,,JW,21.2,
Sept,30,Sept_30,9,0.065,18,N,13:45,4.541,,,,,A,N,,JW,21.5,
Sept,4,Sept_4,25,-0.312,35A,Y,15:31,,25.25,,8,,A,N,,JW,22.1,
Sept,5,Sept_5,25,0.218,35A,Y,14:01,20.85,24.48,,2,,A,N,,JW,22.9,
Sept,6,Sept_6,25,0.325,35A,Y,14:26,19.87,25.89,,1.5,,A,N,,AP,22,
Sept,7,Sept_7,25,-0.097,35A,Y,14:28,12.47,26.29,,2.5,,A,N,,JW,21.7,
Sept,8,Sept_8,25,0.023,35A,Y,13:10,14.1,25.01,,2.5,,A,N,,JW,21.2,
Sept,9,Sept_9,25,0.777,35A,Y,12:59,3.825,25.38,4,6,,A,N,,JW,20.9,
Sept,10,Sept_10,25,-0.096,35,N,12:58,14.28,26.34,,3,,J,N,,JW,21.2,
Sept,11,Sept_11,25,-0.007,35,N,14:24,20.6,24.23,,1,,J,N,,JW,21.5,
Sept,12,Sept_12,25,0.126,35,N,14:47,4.608,29.86,,4,4,J,N,,JW,22,
Sept,13,Sept_13,25,-0.333,35,N,11:59,26.5,,,,,J,N,,AC,22.1,
Sept,14,Sept_14,25,-0.251,35,N,14:49,8.666,27.68,5,3,,A,N,,JH,2.4,
Sept,15,Sept_15,25,0.55,35,N,13:52,9.615,25.63,,6,,A,N,,JW,22.6,
Sept,16,Sept_16,25,0.524,35,N,,12.19,,,,,A,N,,JW,22.6,
Sept,4,Sept_4,25,-0.312,3A,Y,14:47,,25.12,,6.5,,A,N,,JW,21.9,
Sept,5,Sept_5,25,0.218,3A,Y,9:04,5.822,24.54,,4.5,,A,N,,JW,21.7,
Sept,6,Sept_6,25,0.325,3A,Y,10:29,18.03,25.1,,1.5,,A,N,,JW,21.9,
Sept,7,Sept_7,25,-0.097,3,N,9:56,16.88,25.38,,2,,J,N,,JW,21.4,
Sept,8,Sept_8,25,0.023,3,N,11:34,21.26,25.48,,1,,J,N,,JW,21,
Sept,9,Sept_9,25,0.777,3,N,11:05,7.37,27.44,,5.5,,J,N,,JW,21,
Sept,10,Sept_10,25,-0.096,3,N,9:03,23.37,28.52,,1,6,A,N,,JW,20.8,
Sept,11,Sept_11,25,-0.007,3,N,8:29,11.56,28,,5,,A,N,,JW,21.3,
Sept,12,Sept_12,25,0.126,3,N,12:52,2.69,25.74,,6,,A,N,,AC,21.9,
Sept,13,Sept_13,25,-0.333,3,N,10:08,9.827,27.97,,3,,A,N,,JH,21.8,
Sept,14,Sept_14,25,-0.251,3,N,9:52,7.622,28.94,,3.5,,A,Y,14,JW,22.1,
Sept,15,Sept_15,25,0.55,3,N,11:10,3.607,24.88,5,6,,A,N,,JW,22.3,
Sept,16,Sept_16,25,0.524,3,N,10:37,7.224,24.94,,4,,A,Y,27,JW,2.4,
Sept,17,Sept_17,25,-0.051,3,N,8:23,3.348,26.32,,7,,A,N,,JW,22.3,
Sept,18,Sept_18,25,-0.094,3,N,8:29,2.437,27.2,16,4,20,A,N,,JW,22.5,
Sept,19,Sept_19,25,-0.118,3,N,12:40,1.965,26.92,,,15,A,Y,26,AC,23.8,
Sept,20,Sept_20,25,0.451,3,N,9:56,15.91,,,,,A,N,,JH,22.3,
Sept,4,Sept_4,25,-0.312,43A,Y,15:47,,25.45,,24,,A,N,,JW,22.2,
Sept,5,Sept_5,25,0.218,43A,Y,14:39,6.738,26.59,,3.5,,A,N,,AP,22.9,
Sept,6,Sept_6,25,0.325,43A,Y,15:17,15.17,26.86,,1.5,,A,N,,JW,22,
Sept,7,Sept_7,25,-0.097,43A,Y,14:53,12.5,25.4,,3,,A,N,,JW,21.8,
Sept,8,Sept_8,25,0.023,43A,Y,13:34,13.42,26.83,,3,,A,N,,JW,21.3,
Sept,9,Sept_9,25,0.777,43A,Y,13:23,6.582,25.9,6,10,,A,N,,JW,20.9,
Sept,10,Sept_10,25,-0.096,43,N,14:23,4.193,24.56,,6,,J,N,,AP,21,
Sept,11,Sept_11,25,-0.007,43,N,15:03,8.55,26.69,7.5,2,15,J,N,,AP,21.4,
Sept,12,Sept_12,25,0.126,43,N,15:08,7.242,30.09,,5,,J,N,,AC,22,
Sept,13,Sept_13,25,-0.333,43,N,12:17,42.71,37.4,20,,20,J,N,,JH,22.3,
Sept,14,Sept_14,25,-0.251,43,N,15:22,23.78,,,,,J,N,,JW,22.5,
Sept,15,Sept_15,25,0.55,43,N,14:25,30.97,22.11,10,,10,J,N,,JW,22.7,
Sept,16,Sept_16,25,0.524,43,N,13:31,20.06,30.4,5,2,5,J,N,,JW,22.6,
Sept,17,Sept_17,25,-0.051,43,N,15:33,23.97,,,,,J,N,,JW,22.7,
Sept,18,Sept_18,25,-0.094,43,N,15:37,27.57,24.15,2.5,0.5,5,J,N,,AP,22.6,
Sept,19,Sept_19,25,-0.118,43,N,16:27,9.867,29.62,15,6,10,J,N,,AC,22.6,
Sept,20,Sept_20,25,0.451,43,N,12:57,14.74,29.34,,2,18,J,N,,JH,22.2,
Sept,21,Sept_21,25,-0.049,43,N,14:42,21.33,30.06,,1,,J,N,,JW,22.4,
Sept,22,Sept_22,25,0.923,43,N,16:25,23.6,,,,,J,N,,JW,22,
Oct,1,Oct_1,3,-0.075,1,N,9:33,1.314,,,,,A,N,,JW,21.7,
Oct,1,Oct_1,9,-0.075,2,N,9:34,6.521,11.78,5,0.75,14,A,N,,JW,21.6,
Oct,2,Oct_2,9,0.386,2,N,9:06,3.791,12.58,5,0.75,2,A,N,,JW,21.7,
Oct,3,Oct_3,9,0.099,2,N,12:37,17.4,10.55,,,10,A,N,,AC,21.7,
Oct,4,Oct_4,9,0.111,2,N,10:09,9.806,,,,,A,N,,JH,22.3,
Oct,1,Oct_1,75,-0.075,4,N,9:38,26.24,76.79,5,5.25,,A,N,,JW,21.5,
Oct,2,Oct_2,75,0.386,4,N,9:09,15.29,74.49,5,7,,A,N,,JW,21.6,
Oct,3,Oct_3,75,0.099,4,N,12:44,19.46,74.96,,6,10,A,Y,41,AC,21.6,
Oct,4,Oct_4,75,0.111,4,N,10:16,28.78,74.96,20,14,6,A,N,,JH,22.1,
Oct,5,Oct_5,75,0.05,4,N,13:53,15.77,76.73,5,11.5,,A,Y,51,JW,22.1,
Oct,6,Oct_6,75,-0.277,4,N,14:20,61.57,,,,,A,N,,JW,21.6,
Oct,1,Oct_1,3,-0.075,5,N,9:41,3.977,,,,,A,N,,JW,21.5,
Oct,2,Oct_2,3,0.386,5,N,9:11,2.398,4.036,,0.25,6,A,N,,JW,21.6,
Oct,3,Oct_3,3,0.099,5,N,12:50,1.652,4.104,,0.5,,A,N,,AC,22.1,
Oct,4,Oct_4,3,0.111,5,N,10:23,3.977,,,,,A,N,,JH,22.1,
Oct,5,Oct_5,3,0.05,5,N,14:00,1.838,3.973,,0.5,2,A,N,,JW,21.9,
Oct,6,Oct_6,3,-0.277,5,N,14:23,1.828,4.032,,0.25,,A,N,,JW,21.6,
Oct,7,Oct_7,3,-0.217,5,N,13:14,1.234,3.39,,0.25,,A,N,,JW,21.5,
Oct,8,Oct_8,3,-0.176,5,N,12:13,1.983,3.233,,0.25,4,A,N,,JW,21.4,
Oct,9,Oct_9,3,-0.138,5,N,10:15,0.88,3.14,,0.25,,A,N,,JW,21.5,
Oct,10,Oct_10,3,0.074,5,N,9:58,0.921,4.019,,0.5,4,A,N,,JW,22,
Oct,11,Oct_11,3,-0.337,5,N,13:06,0.734,4.209,,0.5,,A,N,,AC,22.1,
Oct,12,Oct_12,3,,5,N,9:11,0.907,4.777,5,1,10,A,N,,AP,21.8,
Oct,13,Oct_13,3,0.39,5,N,16:05,1.165,3.057,,0.25,,A,Y,2,JW,21.2,
Oct,14,Oct_14,3,0.051,5,N,13:58,0.935,3.981,,0.25,,A,N,,JW,21.3,
Oct,15,Oct_15,3,,5,N,13:34,1.936,4.534,,0.25,,A,N,,AP,22,
Oct,16,Oct_16,3,,5,N,14:32,2.749,,,,,A,Y,3,AP,21.5,
Oct,17,Oct_17,3,-0.253,5,N,13:35,1.073,,,,,A,N,,AC,21.2,
Oct,1,Oct_1,25,-0.075,7,N,9:42,6.902,29.27,,2.5,,A,N,,JW,21.5,
Oct,2,Oct_2,25,0.386,7,N,9:16,2.874,28.6,,3,4,A,Y,22,JW,21.4,
Oct,3,Oct_3,25,0.099,7,N,12:51,2.988,27.17,,5,,A,N,,AC,22,
Oct,4,Oct_4,25,0.111,7,N,10:24,6.99,23.95,,4,,A,N,,JH,22,
Oct,5,Oct_5,25,0.05,7,N,14:18,3.448,26.03,,4,,A,Y,15,JW,21.9,
Oct,6,Oct_6,25,-0.277,7,N,14:25,6.551,24.47,,3,,A,N,,JW,21.5,
Oct,7,Oct_7,25,-0.217,7,N,13:16,6.187,26.6,,3.5,,A,N,,JW,21.4,
Oct,8,Oct_8,25,-0.176,7,N,12:16,4.582,26.28,,4,,A,Y,20,JW,21.3,
Oct,9,Oct_9,25,-0.138,7,N,10:18,6.186,28.18,,4,,A,N,,JW,21.4,
